user_id,signup_date,plan,company_size,country
2657,2024-01-15,Starter,1000+,Canada
2658,2024-12-11,Free,51-200,USA
2659,2024-10-29,Free,201-1000,USA
2660,2025-08-04,Free,11-50,USA
2661,2025-11-21,Enterprise,51-200,UK
2662,2024-07-16,Starter,1-10,USA
2663,2024-06-28,Free,51-200,Australia
2664,2025-09-17,Starter,1000+,India
2665,2025-10-16,Free,1-10,Australia
2666,2025-02-19,Starter,201-1000,UK
2667,2025-03-13,Starter,51-200,Brazil
2668,2025-06-11,Free,1000+,UK
2669,2024-12-01,Starter,11-50,Canada
2670,2024-03-29,Enterprise,201-1000,Brazil
2671,2025-02-14,Free,11-50,Australia
2672,2025-11-16,Enterprise,1-10,USA
2673,2024-04-07,Pro,1000+,Brazil
2674,2024-07-08,Free,1-10,Germany
2675,2024-05-23,Free,1000+,Brazil
2676,2025-05-03,Starter,201-1000,Germany
2677,2024-11-27,Free,1-10,Germany
2678,2024-09-11,Pro,1000+,USA
2679,2024-01-07,Free,51-200,USA
2680,2024-09-24,Free,1000+,Canada
2681,2025-01-27,Pro,11-50,UK
2682,2024-08-29,Free,1000+,Germany
2683,2025-04-02,Starter,51-200,UK
2684,2024-09-30,Pro,51-200,Australia
2685,2024-12-03,Starter,1000+,Brazil
2686,2024-11-05,Starter,1-10,Germany
2687,2025-08-19,Starter,1-10,India
2688,2025-08-09,Free,51-200,Brazil
2689,2024-01-12,Pro,1000+,USA
2690,2024-09-24,Starter,1000+,India
2691,2025-10-31,Pro,1-10,UK
2692,2025-01-03,Starter,1000+,Canada
2693,2025-12-10,Pro,11-50,Brazil
2694,2024-08-29,Free,201-1000,Brazil
2695,2024-03-04,Free,1-10,Brazil
2696,2025-11-14,Free,201-1000,USA
2697,2024-05-01,Starter,11-50,Germany
2698,2025-04-21,Starter,51-200,India
2699,2024-11-10,Free,1-10,Australia
2700,2024-06-12,Starter,1-10,Australia
2701,2025-02-19,Starter,51-200,India
2702,2025-12-03,Pro,201-1000,Canada
2703,2025-05-29,Starter,51-200,Germany
2704,2025-12-21,Starter,1-10,India
2705,2024-11-14,Free,51-200,Germany
2706,2025-12-07,Free,1000+,India
2707,2024-04-30,Enterprise,1-10,Brazil
2708,2025-10-16,Free,201-1000,India
2709,2024-10-29,Free,11-50,USA
2710,2025-01-11,Free,1-10,Canada
2711,2025-09-21,Free,201-1000,India
2712,2024-08-14,Enterprise,201-1000,Australia
2713,2024-08-12,Pro,11-50,UK
2714,2024-05-16,Pro,11-50,Canada
2715,2025-05-04,Starter,51-200,Australia
2716,2024-06-05,Pro,201-1000,Brazil
2717,2025-04-10,Starter,11-50,UK
2718,2025-09-12,Starter,51-200,USA
2719,2025-01-17,Starter,11-50,Germany
2720,2025-03-01,Starter,201-1000,Canada
2721,2025-12-19,Starter,51-200,India
2722,2025-07-16,Free,51-200,Brazil
2723,2025-04-27,Free,11-50,Germany
2724,2025-07-04,Free,1-10,USA
2725,2025-11-11,Starter,11-50,Brazil
2726,2024-08-11,Free,1-10,USA
2727,2024-09-10,Enterprise,1000+,Germany
2728,2025-11-27,Free,1-10,Brazil
2729,2025-09-02,Free,1-10,Canada
2730,2024-03-24,Free,1-10,Brazil
2731,2025-06-22,Starter,51-200,USA
2732,2025-04-02,Free,201-1000,Germany
2733,2025-06-24,Starter,1000+,Brazil
2734,2025-12-21,Free,1000+,Brazil
2735,2025-01-05,Free,1-10,Germany
2736,2024-03-20,Free,51-200,Brazil
2737,2025-07-31,Pro,1000+,Brazil
2738,2024-04-24,Starter,1-10,UK
2739,2024-03-04,Starter,201-1000,UK
2740,2025-07-14,Starter,1000+,Brazil
2741,2025-06-01,Free,1-10,Canada
2742,2024-07-26,Free,51-200,Brazil
2743,2025-08-09,Free,1000+,Canada
2744,2025-07-03,Starter,51-200,Australia
2745,2024-06-02,Free,1-10,Brazil
2746,2024-06-17,Pro,51-200,Canada
2747,2024-12-01,Free,11-50,UK
2748,2025-06-16,Starter,1-10,USA
2749,2025-03-28,Enterprise,201-1000,Australia
2750,2024-04-29,Starter,1-10,USA
2751,2025-11-27,Starter,51-200,Australia
2752,2024-07-29,Free,201-1000,UK
2753,2025-08-20,Free,1000+,Canada
2754,2025-05-15,Starter,201-1000,UK
2755,2024-04-03,Starter,51-200,USA
2756,2025-06-06,Free,1000+,Germany
2757,2025-04-01,Enterprise,1000+,USA
2758,2024-02-26,Free,1-10,India
2759,2025-04-09,Starter,1000+,Germany
2760,2024-05-15,Free,201-1000,Canada
2761,2025-06-09,Starter,1000+,Brazil
2762,2025-03-01,Free,201-1000,USA
2763,2025-04-12,Free,201-1000,USA
2764,2025-07-31,Free,201-1000,Canada
2765,2024-02-29,Free,51-200,USA
2766,2025-07-26,Starter,11-50,Brazil
2767,2025-04-18,Pro,11-50,India
2768,2025-11-19,Free,1-10,UK
2769,2024-11-11,Starter,1000+,India
2770,2024-01-23,Free,1-10,Australia
2771,2025-02-09,Free,51-200,Brazil
2772,2024-09-17,Starter,51-200,Brazil
2773,2024-01-04,Free,201-1000,Germany
2774,2024-08-11,Pro,1-10,USA
2775,2025-08-15,Starter,201-1000,UK
2776,2024-03-15,Starter,11-50,India
2777,2024-02-16,Free,201-1000,Australia
2778,2025-03-09,Pro,201-1000,UK
2779,2024-12-18,Free,51-200,India
2780,2025-12-18,Starter,1000+,Australia
2781,2024-03-06,Starter,11-50,Australia
2782,2025-07-08,Starter,1-10,Canada
2783,2024-03-02,Free,51-200,Australia
2784,2024-03-11,Free,51-200,India
2785,2025-04-28,Starter,201-1000,India
2786,2024-02-02,Pro,51-200,Germany
2787,2024-10-20,Starter,51-200,Germany
2788,2025-02-22,Free,1-10,Canada
2789,2024-07-03,Starter,11-50,USA
2790,2024-05-18,Pro,1000+,USA
2791,2025-10-18,Free,11-50,Australia
2792,2025-10-23,Free,51-200,Brazil
2793,2025-03-06,Starter,51-200,Brazil
2794,2025-01-18,Free,201-1000,India
2795,2025-01-26,Free,1-10,India
2796,2025-04-04,Free,11-50,India
2797,2025-01-21,Free,11-50,Germany
2798,2025-01-19,Free,11-50,Brazil
2799,2024-03-23,Free,11-50,Canada
2800,2025-11-30,Free,11-50,USA
2801,2025-11-08,Pro,1000+,Germany
2802,2025-07-06,Starter,1000+,Germany
2803,2024-05-16,Free,201-1000,India
2804,2025-10-31,Starter,1-10,Australia
2805,2024-12-22,Pro,51-200,Germany
2806,2024-05-01,Free,1000+,Canada
2807,2024-07-01,Free,11-50,India
2808,2025-07-04,Starter,1-10,USA
2809,2025-02-06,Starter,51-200,UK
2810,2025-06-25,Starter,1-10,India
2811,2024-05-10,Free,11-50,Germany
2812,2024-08-16,Starter,51-200,Germany
2813,2024-01-04,Starter,11-50,Australia
2814,2024-01-24,Free,11-50,Australia
2815,2024-11-01,Free,11-50,India
2816,2025-04-19,Starter,1000+,India
2817,2025-11-20,Free,1-10,Australia
2818,2025-07-11,Free,201-1000,UK
2819,2025-03-10,Free,11-50,Australia
2820,2025-06-28,Pro,1-10,Germany
2821,2025-01-23,Starter,201-1000,Germany
2822,2024-08-23,Pro,201-1000,USA
2823,2024-09-10,Free,11-50,Germany
2824,2025-04-16,Free,1-10,Australia
2825,2024-12-20,Free,1000+,USA
2826,2024-06-07,Pro,51-200,Australia
2827,2024-10-09,Free,1-10,India
2828,2024-07-12,Starter,1000+,Canada
2829,2024-04-25,Enterprise,201-1000,Germany
2830,2024-02-02,Free,1-10,India
2831,2025-11-07,Free,201-1000,Canada
2832,2025-03-05,Starter,1-10,Canada
2833,2025-09-21,Free,51-200,India
2834,2024-01-17,Free,11-50,UK
2835,2024-09-03,Starter,51-200,USA
2836,2024-07-30,Pro,11-50,USA
2837,2024-03-09,Pro,1-10,Germany
2838,2024-04-13,Starter,51-200,USA
2839,2025-08-31,Starter,11-50,Australia
2840,2024-02-04,Starter,201-1000,USA
2841,2025-04-02,Free,11-50,Brazil
2842,2025-09-04,Starter,1000+,USA
2843,2025-11-19,Starter,201-1000,Australia
2844,2025-12-21,Free,11-50,USA
2845,2024-02-19,Starter,11-50,Australia
2846,2024-09-07,Starter,1000+,Brazil
2847,2024-02-15,Free,201-1000,Canada
2848,2025-02-15,Pro,201-1000,UK
2849,2025-03-25,Free,11-50,Canada
2850,2024-08-27,Starter,11-50,India
2851,2025-07-06,Free,11-50,USA
2852,2024-08-10,Starter,1-10,Brazil
2853,2024-02-27,Free,1000+,Germany
2854,2024-05-23,Pro,1-10,India
2855,2025-05-30,Pro,1-10,India
2856,2024-10-23,Free,11-50,Australia
2857,2024-08-27,Free,1000+,USA
2858,2025-08-12,Starter,1-10,Germany
2859,2024-11-22,Enterprise,1000+,UK
2860,2025-08-14,Free,11-50,Canada
2861,2025-09-04,Starter,201-1000,India
2862,2025-11-19,Free,1000+,UK
2863,2024-11-24,Starter,1-10,Brazil
2864,2024-08-30,Enterprise,1000+,Canada
2865,2024-11-05,Free,1000+,Australia
2866,2024-05-26,Free,1-10,UK
2867,2025-11-07,Starter,1-10,India
2868,2025-06-17,Free,201-1000,Germany
2869,2024-08-14,Pro,1-10,UK
2870,2025-02-27,Starter,201-1000,India
2871,2024-11-03,Pro,11-50,Australia
2872,2024-10-08,Starter,11-50,India
2873,2024-03-03,Free,11-50,Germany
2874,2025-07-24,Enterprise,11-50,Canada
2875,2025-08-28,Free,201-1000,India
2876,2024-06-28,Pro,11-50,UK
2877,2025-10-03,Free,51-200,UK
2878,2025-11-26,Free,201-1000,Germany
2879,2025-03-13,Pro,1-10,India
2880,2025-07-23,Free,11-50,Australia
2881,2025-05-22,Pro,51-200,Brazil
2882,2024-02-18,Free,201-1000,Canada
2883,2024-12-18,Starter,201-1000,India
2884,2025-10-20,Free,1-10,UK
2885,2025-11-18,Starter,1-10,Australia
2886,2025-01-25,Free,51-200,Australia
2887,2025-06-21,Enterprise,51-200,Brazil
2888,2024-11-22,Free,1-10,UK
2889,2025-12-14,Pro,11-50,USA
2890,2025-03-02,Free,1000+,USA
2891,2025-02-22,Free,1-10,Germany
2892,2024-06-01,Free,1-10,Canada
2893,2024-11-03,Starter,11-50,UK
2894,2025-01-20,Free,11-50,Australia
2895,2024-07-07,Free,11-50,Germany
2896,2025-07-04,Free,1-10,USA
2897,2025-04-29,Free,201-1000,UK
2898,2024-09-03,Pro,51-200,Australia
2899,2024-08-18,Free,1000+,USA
2900,2024-11-03,Free,11-50,UK
2901,2025-12-25,Starter,51-200,Canada
2902,2024-05-27,Pro,11-50,USA
2903,2025-04-19,Pro,11-50,India
2904,2024-02-29,Pro,11-50,Australia
2905,2025-07-29,Starter,1000+,UK
2906,2025-02-26,Pro,51-200,UK
2907,2025-03-02,Starter,1-10,Germany
2908,2025-07-24,Pro,51-200,USA
2909,2025-06-26,Starter,1000+,Germany
2910,2024-05-17,Enterprise,51-200,Germany
2911,2025-02-01,Free,51-200,Germany
2912,2024-09-05,Free,51-200,Germany
2913,2024-09-18,Starter,201-1000,UK
2914,2024-07-27,Free,201-1000,Germany
2915,2024-12-04,Starter,1000+,Canada
2916,2025-10-24,Free,201-1000,USA
2917,2024-03-21,Starter,11-50,Australia
2918,2025-04-05,Starter,201-1000,India
2919,2025-01-14,Free,51-200,USA
2920,2024-04-04,Starter,11-50,Germany
2921,2025-07-02,Starter,11-50,Australia
2922,2024-07-14,Free,11-50,USA
2923,2024-02-22,Pro,1000+,Germany
2924,2024-10-01,Free,1-10,USA
2925,2025-01-21,Pro,1000+,Australia
2926,2025-11-20,Pro,11-50,USA
2927,2025-09-11,Starter,201-1000,UK
2928,2025-09-09,Starter,201-1000,Australia
2929,2024-02-10,Starter,1000+,USA
2930,2024-03-15,Starter,51-200,USA
2931,2024-07-11,Starter,1-10,Australia
2932,2025-08-24,Enterprise,11-50,Brazil
2933,2025-11-18,Free,1-10,Canada
2934,2025-07-26,Starter,201-1000,India
2935,2024-08-10,Starter,1-10,Australia
2936,2025-05-05,Free,1000+,Brazil
2937,2024-08-01,Free,201-1000,Australia
2938,2024-12-06,Free,51-200,India
2939,2024-11-06,Starter,1-10,USA
2940,2024-01-16,Pro,11-50,USA
2941,2024-08-04,Free,1000+,USA
2942,2024-07-13,Pro,1000+,Germany
2943,2024-04-30,Pro,1-10,Australia
2944,2025-05-05,Starter,201-1000,India
2945,2024-09-05,Free,11-50,UK
2946,2025-12-13,Starter,1-10,UK
2947,2025-09-10,Starter,51-200,USA
2948,2025-12-21,Free,51-200,USA
2949,2024-07-28,Free,51-200,Brazil
2950,2025-02-10,Free,201-1000,Australia
2951,2024-09-02,Free,51-200,USA
2952,2025-07-19,Pro,11-50,India
2953,2024-11-25,Starter,51-200,Canada
2954,2024-10-16,Free,1000+,Germany
2955,2025-01-24,Free,201-1000,USA
2956,2025-04-22,Starter,1-10,India
2957,2025-06-30,Enterprise,1-10,Canada
2958,2025-10-26,Starter,1000+,Brazil
2959,2025-01-02,Free,201-1000,USA
2960,2024-11-11,Free,51-200,USA
2961,2024-09-24,Free,201-1000,Australia
2962,2025-01-03,Starter,201-1000,UK
2963,2025-06-09,Pro,11-50,Australia
2964,2025-05-24,Free,1000+,Brazil
2965,2025-04-22,Starter,201-1000,Canada
2966,2024-04-10,Free,1-10,Australia
2967,2025-04-25,Pro,1-10,UK
2968,2024-11-23,Starter,1-10,Australia
2969,2024-07-27,Free,1-10,UK
2970,2025-01-14,Pro,1000+,USA
2971,2024-11-16,Pro,1-10,Australia
2972,2025-02-27,Starter,1-10,India
2973,2024-02-16,Free,1-10,India
2974,2025-07-30,Pro,11-50,Brazil
2975,2024-08-14,Starter,1000+,Brazil
2976,2024-05-29,Starter,51-200,India
2977,2024-01-17,Free,11-50,UK
2978,2024-09-24,Starter,201-1000,Brazil
2979,2025-07-20,Starter,1000+,India
2980,2025-08-21,Pro,201-1000,Brazil
2981,2025-08-16,Starter,1-10,India
2982,2025-03-03,Starter,201-1000,Brazil
2983,2024-10-29,Starter,11-50,Germany
2984,2024-06-05,Free,1000+,UK
2985,2024-07-19,Starter,11-50,USA
2986,2024-12-03,Enterprise,1-10,Germany
2987,2024-08-23,Starter,1-10,USA
2988,2025-01-23,Free,11-50,Brazil
2989,2025-08-06,Free,1000+,India
2990,2024-09-08,Starter,1-10,Australia
2991,2025-05-26,Free,1000+,Australia
2992,2025-07-17,Enterprise,11-50,Australia
2993,2025-11-01,Free,11-50,USA
2994,2025-12-02,Free,1000+,Brazil
2995,2024-12-11,Starter,1000+,Brazil
2996,2024-09-20,Free,51-200,Brazil
2997,2025-05-15,Free,1000+,Germany
2998,2025-10-19,Pro,1-10,Brazil
2999,2025-05-17,Starter,201-1000,Brazil
3000,2025-04-16,Pro,1000+,Germany
